review_id,player_id,ship_id,voyage_id,review_text,rating,review_date,language
810,450,3,12,First time playing poker on a cruise ship (Jubilee). Won big on the slot machines! The atmosphere was electric with everyone cheering.,5,2025-10-24,en
811,20,7,34,The dealers on the Rotterdam were rude. Loved the poker tournament on sea days. Well organized with good prize pools.,5,2025-11-15,es
812,285,2,9,Casino experience on our Western Caribbean 7-Day cruise aboard the Celebration: Staff remembered my name by the second day. That personal touch made all the difference.,4,2025-11-06,en
813,147,8,36,"The dealers were friendly and professional, made the experience really enjoyable. Overall, the Nieuw Statendam casino gets a strong avoid from me.",5,2025-10-10,en
814,160,4,18,The dealers on the Carnival Venezia were professional. Decent casino but nothing extraordinary. Standard cruise ship gaming experience.,3,2025-11-10,en
815,305,6,27,"Casino was extremely smoky. Needs better ventilation or a non-smoking section. Overall, the Carnival Panorama casino gets a thumbs up from me.",1,2025-11-01,en
816,386,10,47,I hated the slot machines on the Zuiderdam. Best casino experience I have had on any cruise line. Will definitely come back.,4,2025-10-26,en
817,248,10,50,I was disappointed by the slot machines on the Zuiderdam. Won big on the slot machines! The atmosphere was electric with everyone cheering.,4,2025-11-20,en
818,487,11,55,"Casino experience on our Bahamas 4-Day cruise aboard the Westerdam: The dealers were friendly and professional, made the experience really enjoyable.",5,2025-12-01,en
819,441,9,45,Had a great time at the baccarat tables on the Koningsdam. Best casino experience I have had on any cruise line. Will definitely come back.,5,2025-12-05,en
820,136,1,2,"Best casino experience I have had on any cruise line. Will definitely come back. Overall, the Mardi Gras casino gets a solid recommendation from me.",5,2025-10-18,en
821,356,9,41,Had a disappointing time at the roulette tables on the Koningsdam. Casino was extremely smoky. Needs better ventilation or a non-smoking section.,2,2025-10-15,en
822,456,5,23,"Had a disappointing time at the poker tables on the Carnival Firenze. Progressive jackpot slots were exciting. Someone won $15,000 on our sailing!",4,2025-11-01,en
823,499,7,31,"The VIP room was a fantastic experience. Personalized service and higher limits. Overall, the Rotterdam casino gets a mixed review from me.",4,2025-10-22,en
824,213,9,44,Had a amazing time at the poker tables on the Koningsdam. Loved the poker tournament on sea days. Well organized with good prize pools.,4,2025-11-23,en
825,394,4,18,"The VIP room was a fantastic experience. Personalized service and higher limits. Overall, the Carnival Venezia casino gets a solid recommendation from me.",4,2025-11-07,de
826,90,3,13,The dealers on the Jubilee were rude. Felt like the house edge was much higher than Las Vegas. Not great value.,2,2025-11-02,fr
827,250,4,20,The casino on the Carnival Venezia was great! Won big on the slot machines! The atmosphere was electric with everyone cheering.,4,2025-11-19,en
828,126,2,10,Had a disappointing time at the craps tables on the Celebration. Dealers were rude and impatient with beginners. Not a welcoming environment.,2,2025-11-28,de
829,382,9,44,Had a okay time at the baccarat tables on the Koningsdam. The casino was too small for the number of passengers. Always crowded and noisy.,1,2025-11-14,en
830,206,5,24,Had a mediocre time at the roulette tables on the Carnival Firenze. The minimum bets were too high for casual players. $25 minimum blackjack is excessive.,1,2025-11-13,en
831,94,7,32,The casino on the Rotterdam was great! The loyalty program rewards were outstanding. Got complimentary drinks all cruise.,5,2025-10-18,en
832,419,6,30,Had a decent time at the craps tables on the Carnival Panorama. The VIP room was a fantastic experience. Personalized service and higher limits.,4,2025-12-03,es
833,90,11,53,The dealers on the Westerdam were rude. Felt like the house edge was much higher than Las Vegas. Not great value.,1,2025-11-06,en
834,355,3,11,"Loved the poker tournament on sea days. Well organized with good prize pools. Overall, the Jubilee casino gets a pass from me.",5,2025-10-29,en
835,31,2,9,Casino experience on our Western Caribbean 7-Day cruise aboard the Celebration: Good for entertainment purposes but do not expect Vegas-level gaming.,3,2025-11-04,en
836,306,12,58,First time playing craps on a cruise ship (Volendam). The casino was okay. Not as large as I expected but had all the major games.,3,2025-10-26,en
837,53,10,48,Spent most evenings in the casino on the Zuiderdam. The casino was too small for the number of passengers. Always crowded and noisy.,2,2025-10-31,es
838,493,11,54,Casino experience on our Hawaii 15-Day cruise aboard the Westerdam: Felt like the house edge was much higher than Las Vegas. Not great value.,1,2025-11-27,en
839,153,2,10,Had a disappointing time at the baccarat tables on the Celebration. Dealers were rude and impatient with beginners. Not a welcoming environment.,2,2025-11-21,en
840,331,11,52,First time playing craps on a cruise ship (Westerdam). Great selection of table games. The blackjack tables had reasonable minimums.,5,2025-10-27,en
841,108,4,19,First time playing slots on a cruise ship (Carnival Venezia). The loyalty program rewards were outstanding. Got complimentary drinks all cruise.,4,2025-11-11,en
842,83,12,57,The dealers on the Volendam were rude. Decent casino but nothing extraordinary. Standard cruise ship gaming experience.,3,2025-10-19,en
843,209,9,41,Casino experience on our Alaska 7-Day cruise aboard the Koningsdam: Staff remembered my name by the second day. That personal touch made all the difference.,5,2025-10-18,en
844,344,4,20,First time playing blackjack on a cruise ship (Carnival Venezia). Won big on the slot machines! The atmosphere was electric with everyone cheering.,4,2025-11-12,es
845,192,6,30,Spent most evenings in the casino on the Carnival Panorama. Best casino experience I have had on any cruise line. Will definitely come back.,4,2025-11-30,en
846,424,9,44,"The dealers on the Koningsdam were friendly. Progressive jackpot slots were exciting. Someone won $15,000 on our sailing!",5,2025-11-20,en
847,314,11,53,Had a wonderful time at the blackjack tables on the Westerdam. Decent casino but nothing extraordinary. Standard cruise ship gaming experience.,3,2025-11-10,en
848,447,8,36,I was thrilled by the slot machines on the Nieuw Statendam. The casino was too small for the number of passengers. Always crowded and noisy.,2,2025-10-21,en
849,289,11,55,The dealers on the Westerdam were rude. The minimum bets were too high for casual players. $25 minimum blackjack is excessive.,1,2025-11-30,en
850,436,9,41,The dealers on the Koningsdam were friendly. The loyalty tier system is confusing. Could not figure out how to earn or redeem points.,1,2025-10-21,en
851,387,1,4,"The casino was okay. Not as large as I expected but had all the major games. Overall, the Mardi Gras casino gets a mixed review from me.",3,2025-11-09,en
852,344,2,6,Had a okay time at the slots tables on the Celebration. The VIP room was a fantastic experience. Personalized service and higher limits.,4,2025-10-17,en
853,332,10,47,"The loyalty program rewards were outstanding. Got complimentary drinks all cruise. Overall, the Zuiderdam casino gets a thumbs up from me.",4,2025-10-20,es
854,53,8,36,"Played a few rounds of blackjack. Won some, lost some. Pretty average experience. Overall, the Nieuw Statendam casino gets a mixed review from me.",3,2025-10-14,en
855,418,1,5,Had a mediocre time at the baccarat tables on the Mardi Gras. Drink service in the casino was painfully slow. Had to wait 30 minutes for a cocktail.,1,2025-11-15,en
856,215,11,51,I hated the slot machines on the Westerdam. Dealers were rude and impatient with beginners. Not a welcoming environment.,2,2025-10-14,en
857,173,4,17,"Spent most evenings in the casino on the Carnival Venezia. Spent a couple of evenings playing slots. Normal odds, nothing special to report.",3,2025-10-20,en
858,445,8,39,"The casino on the Nieuw Statendam was terrible! The dealers were friendly and professional, made the experience really enjoyable.",5,2025-11-22,en
859,21,12,56,Had a fantastic time at the roulette tables on the Volendam. Casino was beautifully decorated and spacious. Never felt crowded even on peak nights.,4,2025-10-20,en
860,47,2,6,The casino on the Celebration was outstanding! Felt like the house edge was much higher than Las Vegas. Not great value.,2,2025-10-23,en
861,215,3,13,"First time playing baccarat on a cruise ship (Jubilee). The dealers were friendly and professional, made the experience really enjoyable.",5,2025-11-09,en
862,212,1,1,First time playing poker on a cruise ship (Mardi Gras). Casino was beautifully decorated and spacious. Never felt crowded even on peak nights.,4,2025-10-16,en
863,30,10,49,The dealers on the Zuiderdam were slow. Casino was beautifully decorated and spacious. Never felt crowded even on peak nights.,5,2025-11-07,en
864,414,2,10,Casino experience on our Hawaii 15-Day cruise aboard the Celebration: The casino was okay. Not as large as I expected but had all the major games.,3,2025-11-19,en
865,188,5,22,The casino on the Carnival Firenze was amazing! The VIP room was a fantastic experience. Personalized service and higher limits.,4,2025-10-23,en
866,20,7,31,Casino experience on our Alaska 7-Day cruise aboard the Rotterdam: Casino was extremely smoky. Needs better ventilation or a non-smoking section.,2,2025-10-13,es
867,387,12,60,"Progressive jackpot slots were exciting. Someone won $15,000 on our sailing! Overall, the Volendam casino gets a thumbs up from me.",5,2025-11-15,en
868,481,7,31,I hated the slot machines on the Rotterdam. The minimum bets were too high for casual players. $25 minimum blackjack is excessive.,2,2025-10-12,en
869,18,7,34,"Casino was extremely smoky. Needs better ventilation or a non-smoking section. Overall, the Rotterdam casino gets a pass from me.",2,2025-11-14,fr
870,243,12,59,Had a fantastic time at the roulette tables on the Volendam. Staff remembered my name by the second day. That personal touch made all the difference.,4,2025-11-03,en
871,123,5,21,"The casino on the Carnival Firenze was wonderful! Progressive jackpot slots were exciting. Someone won $15,000 on our sailing!",4,2025-10-14,en
872,438,6,27,The dealers on the Carnival Panorama were slow. The loyalty program rewards were outstanding. Got complimentary drinks all cruise.,5,2025-10-28,en
873,413,7,32,I was thrilled by the slot machines on the Rotterdam. Great selection of table games. The blackjack tables had reasonable minimums.,5,2025-10-19,es
874,182,4,16,Spent most evenings in the casino on the Carnival Venezia. Decent casino but nothing extraordinary. Standard cruise ship gaming experience.,3,2025-10-16,en
875,152,4,17,First time playing baccarat on a cruise ship (Carnival Venezia). Good for entertainment purposes but do not expect Vegas-level gaming.,3,2025-10-18,en
876,491,4,17,"Had a great time at the blackjack tables on the Carnival Venezia. Progressive jackpot slots were exciting. Someone won $15,000 on our sailing!",5,2025-10-15,en
877,191,5,23,"Casino experience on our Mediterranean 14-Day cruise aboard the Carnival Firenze: Progressive jackpot slots were exciting. Someone won $15,000 on our sailing!",4,2025-11-01,en
878,111,12,57,Spent most evenings in the casino on the Volendam. The loyalty tier system is confusing. Could not figure out how to earn or redeem points.,2,2025-10-29,en
879,72,3,14,I hated the slot machines on the Jubilee. Won big on the slot machines! The atmosphere was electric with everyone cheering.,5,2025-11-19,fr
880,233,3,15,I was thrilled by the slot machines on the Jubilee. Drink service in the casino was painfully slow. Had to wait 30 minutes for a cocktail.,2,2025-11-17,en
881,140,1,5,Had a outstanding time at the baccarat tables on the Mardi Gras. Casino was beautifully decorated and spacious. Never felt crowded even on peak nights.,4,2025-11-09,en
882,14,12,56,Had a amazing time at the roulette tables on the Volendam. The casino was okay. Not as large as I expected but had all the major games.,3,2025-10-19,en
883,9,2,9,First time playing poker on a cruise ship (Celebration). Good for entertainment purposes but do not expect Vegas-level gaming.,3,2025-11-13,en
884,411,5,22,Had a fantastic time at the craps tables on the Carnival Firenze. The poker room closed too early. Would have liked late-night tournament options.,1,2025-10-16,de
885,1,6,26,First time playing craps on a cruise ship (Carnival Panorama). Loved the poker tournament on sea days. Well organized with good prize pools.,5,2025-10-30,en
886,438,2,6,First time playing poker on a cruise ship (Celebration). The casino was too small for the number of passengers. Always crowded and noisy.,1,2025-10-18,en
887,280,5,22,"Casino experience on our Bermuda 5-Day cruise aboard the Carnival Firenze: The dealers were friendly and professional, made the experience really enjoyable.",4,2025-10-25,en
888,74,11,55,I hated the slot machines on the Westerdam. The casino was okay. Not as large as I expected but had all the major games.,3,2025-11-29,en
889,122,1,1,"I hated the slot machines on the Mardi Gras. Progressive jackpot slots were exciting. Someone won $15,000 on our sailing!",4,2025-10-10,en
890,116,7,32,Casino experience on our Mexican Riviera 7-Day cruise aboard the Rotterdam: Good for entertainment purposes but do not expect Vegas-level gaming.,3,2025-10-24,es
891,137,2,9,"Dealers were rude and impatient with beginners. Not a welcoming environment. Overall, the Celebration casino gets a strong avoid from me.",1,2025-11-06,en
892,437,1,2,Spent most evenings in the casino on the Mardi Gras. Loved the poker tournament on sea days. Well organized with good prize pools.,5,2025-10-18,en
893,116,1,4,I enjoyed the slot machines on the Mardi Gras. Staff remembered my name by the second day. That personal touch made all the difference.,5,2025-11-01,en
894,155,4,17,First time playing slots on a cruise ship (Carnival Venezia). Casino was beautifully decorated and spacious. Never felt crowded even on peak nights.,4,2025-10-12,en
895,377,12,60,"Casino was extremely smoky. Needs better ventilation or a non-smoking section. Overall, the Volendam casino gets a solid recommendation from me.",2,2025-11-10,fr
896,225,11,51,"I was disappointed by the slot machines on the Westerdam. Spent a couple of evenings playing slots. Normal odds, nothing special to report.",3,2025-10-14,en
897,11,3,15,"Casino experience on our Bahamas 4-Day cruise aboard the Jubilee: Progressive jackpot slots were exciting. Someone won $15,000 on our sailing!",5,2025-11-24,en
898,121,1,5,Spent most evenings in the casino on the Mardi Gras. Great selection of table games. The blackjack tables had reasonable minimums.,5,2025-11-13,en
899,383,3,15,"Casino was extremely smoky. Needs better ventilation or a non-smoking section. Overall, the Jubilee casino gets a pass from me.",1,2025-11-17,en
900,315,11,51,Had a okay time at the craps tables on the Westerdam. The loyalty program rewards were outstanding. Got complimentary drinks all cruise.,4,2025-10-10,en
901,172,9,45,First time playing craps on a cruise ship (Koningsdam). The VIP room was a fantastic experience. Personalized service and higher limits.,4,2025-11-30,es
902,423,11,55,Spent most evenings in the casino on the Westerdam. Staff remembered my name by the second day. That personal touch made all the difference.,4,2025-12-02,en
903,373,7,33,The casino on the Rotterdam was outstanding! The loyalty program rewards were outstanding. Got complimentary drinks all cruise.,4,2025-11-05,en
904,146,3,15,I was thrilled by the slot machines on the Jubilee. Won big on the slot machines! The atmosphere was electric with everyone cheering.,4,2025-11-16,en
905,429,11,52,First time playing blackjack on a cruise ship (Westerdam). Best casino experience I have had on any cruise line. Will definitely come back.,4,2025-10-27,en
906,204,9,41,"I appreciated the slot machines on the Koningsdam. Spent a couple of evenings playing slots. Normal odds, nothing special to report.",3,2025-10-22,en
907,167,1,5,"The dealers on the Mardi Gras were professional. Progressive jackpot slots were exciting. Someone won $15,000 on our sailing!",4,2025-11-14,es
908,149,10,47,"First time playing slots on a cruise ship (Zuiderdam). Played a few rounds of blackjack. Won some, lost some. Pretty average experience.",3,2025-10-17,en
909,32,12,59,"Progressive jackpot slots were exciting. Someone won $15,000 on our sailing! Overall, the Volendam casino gets a strong avoid from me.",5,2025-11-10,en
910,302,9,45,Casino experience on our Panama Canal 11-Day cruise aboard the Koningsdam: The VIP room was a fantastic experience. Personalized service and higher limits.,5,2025-11-23,en
911,101,1,3,Spent most evenings in the casino on the Mardi Gras. Slot machines seemed very tight. Played for hours without any significant wins.,2,2025-10-26,en
912,223,11,52,"I was thrilled by the slot machines on the Westerdam. Progressive jackpot slots were exciting. Someone won $15,000 on our sailing!",4,2025-10-29,es
913,199,12,56,Had a wonderful time at the slots tables on the Volendam. ATM fees in the casino were outrageous. $8 per transaction is highway robbery.,2,2025-10-10,en
914,72,7,35,"Great selection of table games. The blackjack tables had reasonable minimums. Overall, the Rotterdam casino gets a mixed review from me.",5,2025-11-11,en
915,286,9,44,Had a mediocre time at the baccarat tables on the Koningsdam. Drink service in the casino was painfully slow. Had to wait 30 minutes for a cocktail.,1,2025-11-16,en
916,213,10,47,I was thrilled by the slot machines on the Zuiderdam. The minimum bets were too high for casual players. $25 minimum blackjack is excessive.,1,2025-10-22,en
917,143,1,2,The dealers on the Mardi Gras were slow. Best casino experience I have had on any cruise line. Will definitely come back.,4,2025-10-18,en
918,63,4,18,First time playing slots on a cruise ship (Carnival Venezia). The loyalty tier system is confusing. Could not figure out how to earn or redeem points.,2,2025-11-03,en
919,318,3,12,Spent most evenings in the casino on the Jubilee. Loved the poker tournament on sea days. Well organized with good prize pools.,4,2025-10-24,en
920,234,9,41,"The casino on the Koningsdam was mediocre! Progressive jackpot slots were exciting. Someone won $15,000 on our sailing!",4,2025-10-17,en
921,159,3,15,"Won big on the slot machines! The atmosphere was electric with everyone cheering. Overall, the Jubilee casino gets a mixed review from me.",5,2025-11-25,en
922,428,2,8,"Loved the poker tournament on sea days. Well organized with good prize pools. Overall, the Celebration casino gets a two thumbs up from me.",5,2025-11-01,en
923,55,9,43,First time playing slots on a cruise ship (Koningsdam). Casino was beautifully decorated and spacious. Never felt crowded even on peak nights.,4,2025-11-05,en
924,340,8,36,"Best casino experience I have had on any cruise line. Will definitely come back. Overall, the Nieuw Statendam casino gets a thumbs up from me.",5,2025-10-21,en
925,259,5,21,Spent most evenings in the casino on the Carnival Firenze. Good for entertainment purposes but do not expect Vegas-level gaming.,3,2025-10-09,en
926,165,1,3,First time playing craps on a cruise ship (Mardi Gras). Dealers were rude and impatient with beginners. Not a welcoming environment.,2,2025-11-06,en
927,106,6,27,Spent most evenings in the casino on the Carnival Panorama. ATM fees in the casino were outrageous. $8 per transaction is highway robbery.,2,2025-11-07,en
928,18,4,18,"The dealers on the Carnival Venezia were wonderful. Progressive jackpot slots were exciting. Someone won $15,000 on our sailing!",5,2025-10-31,en
929,463,4,17,Spent most evenings in the casino on the Carnival Venezia. Staff remembered my name by the second day. That personal touch made all the difference.,4,2025-10-12,de
930,312,3,11,"Played a few rounds of blackjack. Won some, lost some. Pretty average experience. Overall, the Jubilee casino gets a pass from me.",3,2025-10-20,es
931,394,10,49,Casino experience on our Western Caribbean 7-Day cruise aboard the Zuiderdam: Decent casino but nothing extraordinary. Standard cruise ship gaming experience.,3,2025-11-11,es
932,197,1,2,The casino on the Mardi Gras was mediocre! The poker room closed too early. Would have liked late-night tournament options.,1,2025-10-21,en
933,164,4,20,First time playing baccarat on a cruise ship (Carnival Venezia). Felt like the house edge was much higher than Las Vegas. Not great value.,2,2025-11-12,en
934,109,11,51,"Spent most evenings in the casino on the Westerdam. The dealers were friendly and professional, made the experience really enjoyable.",5,2025-10-22,en
935,268,8,38,"Casino was extremely smoky. Needs better ventilation or a non-smoking section. Overall, the Nieuw Statendam casino gets a strong avoid from me.",1,2025-11-01,en
936,345,12,59,Had a amazing time at the slots tables on the Volendam. Won big on the slot machines! The atmosphere was electric with everyone cheering.,4,2025-11-05,en
937,439,7,32,The dealers on the Rotterdam were friendly. Best casino experience I have had on any cruise line. Will definitely come back.,5,2025-10-26,en
938,40,1,1,Had a decent time at the slots tables on the Mardi Gras. Best casino experience I have had on any cruise line. Will definitely come back.,4,2025-10-22,en
939,55,6,27,Had a great time at the slots tables on the Carnival Panorama. Loved the poker tournament on sea days. Well organized with good prize pools.,4,2025-11-04,en
940,26,4,20,Had a disappointing time at the poker tables on the Carnival Venezia. Loved the poker tournament on sea days. Well organized with good prize pools.,4,2025-11-11,en
941,163,7,31,"Spent most evenings in the casino on the Rotterdam. Progressive jackpot slots were exciting. Someone won $15,000 on our sailing!",5,2025-10-13,en
942,444,9,43,Casino experience on our Mexican Riviera 7-Day cruise aboard the Koningsdam: The loyalty program rewards were outstanding. Got complimentary drinks all cruise.,4,2025-11-09,en
943,329,3,15,I loved the slot machines on the Jubilee. Best casino experience I have had on any cruise line. Will definitely come back.,4,2025-11-21,en
944,371,2,6,Spent most evenings in the casino on the Celebration. Decent casino but nothing extraordinary. Standard cruise ship gaming experience.,3,2025-10-25,en
945,346,10,50,"The dealers on the Zuiderdam were wonderful. Played a few rounds of blackjack. Won some, lost some. Pretty average experience.",3,2025-11-19,en
946,300,7,33,I loved the slot machines on the Rotterdam. Won big on the slot machines! The atmosphere was electric with everyone cheering.,4,2025-11-06,en
947,29,10,47,"First time playing poker on a cruise ship (Zuiderdam). The dealers were friendly and professional, made the experience really enjoyable.",5,2025-10-25,es
948,212,7,34,The casino on the Rotterdam was great! Casino was extremely smoky. Needs better ventilation or a non-smoking section.,2,2025-11-07,es
949,386,7,35,The casino on the Rotterdam was mediocre! Staff remembered my name by the second day. That personal touch made all the difference.,4,2025-11-15,en
950,382,6,26,Had a amazing time at the baccarat tables on the Carnival Panorama. Loved the poker tournament on sea days. Well organized with good prize pools.,5,2025-10-17,es
951,369,4,19,"The dealers on the Carnival Venezia were impatient. Progressive jackpot slots were exciting. Someone won $15,000 on our sailing!",5,2025-11-13,en
952,53,6,29,"I loved the slot machines on the Carnival Panorama. Played a few rounds of blackjack. Won some, lost some. Pretty average experience.",3,2025-11-16,en
953,294,8,40,Casino experience on our Alaska 7-Day cruise aboard the Nieuw Statendam: Won big on the slot machines! The atmosphere was electric with everyone cheering.,5,2025-11-17,en
954,247,9,45,Spent most evenings in the casino on the Koningsdam. The minimum bets were too high for casual players. $25 minimum blackjack is excessive.,1,2025-12-04,en
955,306,3,15,Spent most evenings in the casino on the Jubilee. Decent casino but nothing extraordinary. Standard cruise ship gaming experience.,3,2025-11-14,es
956,347,8,37,The dealers on the Nieuw Statendam were slow. Great selection of table games. The blackjack tables had reasonable minimums.,4,2025-10-24,en
957,39,6,29,"Great selection of table games. The blackjack tables had reasonable minimums. Overall, the Carnival Panorama casino gets a pass from me.",5,2025-11-16,es
958,288,3,13,I loved the slot machines on the Jubilee. The minimum bets were too high for casual players. $25 minimum blackjack is excessive.,1,2025-11-14,en
959,150,3,15,First time playing baccarat on a cruise ship (Jubilee). The casino was okay. Not as large as I expected but had all the major games.,3,2025-11-21,en
960,238,6,26,"The dealers were friendly and professional, made the experience really enjoyable. Overall, the Carnival Panorama casino gets a mixed review from me.",4,2025-10-27,fr
961,214,7,33,First time playing slots on a cruise ship (Rotterdam). Drink service in the casino was painfully slow. Had to wait 30 minutes for a cocktail.,2,2025-11-02,en
962,107,7,32,Casino experience on our Mexican Riviera 7-Day cruise aboard the Rotterdam: Loved the poker tournament on sea days. Well organized with good prize pools.,4,2025-10-18,en
963,176,10,50,"Spent most evenings in the casino on the Zuiderdam. The dealers were friendly and professional, made the experience really enjoyable.",4,2025-11-15,en
964,458,3,13,Casino experience on our Eastern Caribbean 7-Day cruise aboard the Jubilee: Decent casino but nothing extraordinary. Standard cruise ship gaming experience.,3,2025-11-12,en
965,483,8,37,I loved the slot machines on the Nieuw Statendam. Felt like the house edge was much higher than Las Vegas. Not great value.,2,2025-10-28,en
966,216,9,43,"Staff remembered my name by the second day. That personal touch made all the difference. Overall, the Koningsdam casino gets a mixed review from me.",4,2025-11-10,es
967,263,5,25,First time playing craps on a cruise ship (Carnival Firenze). Felt like the house edge was much higher than Las Vegas. Not great value.,2,2025-11-18,fr
968,493,12,58,Had a okay time at the slots tables on the Volendam. The VIP room was a fantastic experience. Personalized service and higher limits.,5,2025-10-31,en
969,257,5,25,Casino experience on our Panama Canal 11-Day cruise aboard the Carnival Firenze: The casino was okay. Not as large as I expected but had all the major games.,3,2025-11-19,en
970,323,12,56,First time playing blackjack on a cruise ship (Volendam). The loyalty tier system is confusing. Could not figure out how to earn or redeem points.,2,2025-10-10,en
971,219,10,46,I enjoyed the slot machines on the Zuiderdam. Won big on the slot machines! The atmosphere was electric with everyone cheering.,4,2025-10-09,en
972,295,10,46,Had a decent time at the poker tables on the Zuiderdam. Best casino experience I have had on any cruise line. Will definitely come back.,4,2025-10-10,en
973,483,10,48,First time playing blackjack on a cruise ship (Zuiderdam). Drink service in the casino was painfully slow. Had to wait 30 minutes for a cocktail.,2,2025-11-08,en
974,305,6,30,The casino on the Carnival Panorama was amazing! Won big on the slot machines! The atmosphere was electric with everyone cheering.,5,2025-12-01,en
975,213,9,41,I enjoyed the slot machines on the Koningsdam. Great selection of table games. The blackjack tables had reasonable minimums.,5,2025-10-16,en
976,376,5,23,"Casino experience on our Mediterranean 14-Day cruise aboard the Carnival Firenze: The dealers were friendly and professional, made the experience really enjoyable.",4,2025-11-09,es
977,258,2,6,The casino on the Celebration was amazing! Drink service in the casino was painfully slow. Had to wait 30 minutes for a cocktail.,2,2025-10-17,en
978,383,11,52,"The dealers on the Westerdam were wonderful. Progressive jackpot slots were exciting. Someone won $15,000 on our sailing!",5,2025-11-01,en
979,122,11,51,First time playing blackjack on a cruise ship (Westerdam). The casino was okay. Not as large as I expected but had all the major games.,3,2025-10-14,en
980,3,7,34,The casino on the Rotterdam was fantastic! Felt like the house edge was much higher than Las Vegas. Not great value.,2,2025-11-09,en
981,483,8,36,Casino experience on our Western Caribbean 7-Day cruise aboard the Nieuw Statendam: Decent casino but nothing extraordinary. Standard cruise ship gaming experience.,3,2025-10-20,en
982,86,10,46,"Won big on the slot machines! The atmosphere was electric with everyone cheering. Overall, the Zuiderdam casino gets a pass from me.",5,2025-10-19,es
983,66,8,37,I enjoyed the slot machines on the Nieuw Statendam. Staff remembered my name by the second day. That personal touch made all the difference.,4,2025-10-26,en
984,179,4,19,First time playing roulette on a cruise ship (Carnival Venezia). The minimum bets were too high for casual players. $25 minimum blackjack is excessive.,2,2025-11-10,en
985,236,11,53,The casino on the Westerdam was wonderful! Loved the poker tournament on sea days. Well organized with good prize pools.,4,2025-11-11,en
986,490,1,4,I hated the slot machines on the Mardi Gras. Loved the poker tournament on sea days. Well organized with good prize pools.,4,2025-11-01,en
987,123,7,32,The casino on the Rotterdam was great! Won big on the slot machines! The atmosphere was electric with everyone cheering.,4,2025-10-21,en
988,64,7,31,The casino on the Rotterdam was mediocre! ATM fees in the casino were outrageous. $8 per transaction is highway robbery.,1,2025-10-17,fr
989,240,12,59,Spent most evenings in the casino on the Volendam. The loyalty program rewards were outstanding. Got complimentary drinks all cruise.,4,2025-11-09,en
990,190,3,13,"The casino on the Jubilee was disappointing! Progressive jackpot slots were exciting. Someone won $15,000 on our sailing!",5,2025-11-05,es
991,395,3,15,First time playing craps on a cruise ship (Jubilee). Drink service in the casino was painfully slow. Had to wait 30 minutes for a cocktail.,2,2025-11-26,en
992,489,2,7,"First time playing blackjack on a cruise ship (Celebration). Played a few rounds of blackjack. Won some, lost some. Pretty average experience.",3,2025-10-20,en
993,154,11,53,"Good for entertainment purposes but do not expect Vegas-level gaming. Overall, the Westerdam casino gets a two thumbs up from me.",3,2025-11-11,en
994,193,10,50,"Great selection of table games. The blackjack tables had reasonable minimums. Overall, the Zuiderdam casino gets a solid recommendation from me.",5,2025-11-20,en
995,139,7,31,First time playing blackjack on a cruise ship (Rotterdam). Casino was extremely smoky. Needs better ventilation or a non-smoking section.,2,2025-10-15,de
996,96,2,6,The dealers on the Celebration were impatient. Casino was extremely smoky. Needs better ventilation or a non-smoking section.,1,2025-10-15,en
997,171,1,4,First time playing roulette on a cruise ship (Mardi Gras). Won big on the slot machines! The atmosphere was electric with everyone cheering.,4,2025-10-31,es
998,171,4,18,"Casino experience on our Hawaii 15-Day cruise aboard the Carnival Venezia: Played a few rounds of blackjack. Won some, lost some. Pretty average experience.",3,2025-11-01,en
999,24,6,30,Spent most evenings in the casino on the Carnival Panorama. Drink service in the casino was painfully slow. Had to wait 30 minutes for a cocktail.,2,2025-11-30,en
1000,368,4,20,"I appreciated the slot machines on the Carnival Venezia. The dealers were friendly and professional, made the experience really enjoyable.",5,2025-11-16,en
